Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    USA,     .,    .,     ., 1922, 1922, 36,     1,   ACY,       1,0.09230,2.59980,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 37,     1,   ACY,       1,0.08620,2.69210,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 38,     1,   ACY,       1,0.07650,2.77830,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 39,     1,   ACY,       1,0.06900,2.85480,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 40,     1,   ACY,       1,0.05180,2.92380,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 41,     1,   ACY,       1,0.04130,2.97560,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 42,     1,   ACY,       1,0.02980,3.01690,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 43,     1,   ACY,       1,0.02340,3.04670,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 44,     1,   ACY,       1,0.01610,3.07010,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 45,     1,   ACY,       1,0.01030,3.08620,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 46,     1,   ACY,       1,0.00660,3.09650,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 47,     1,   ACY,       1,0.00350,3.10310,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 48,     1,   ACY,       1,0.00190,3.10660,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1922, 1922, 49,     1,   ACY,       1,0.00066,3.10850,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1922, 1922, 50,    99,   ACY,       1,0.00023,3.10916,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1923, 1923, 14,   -99,   ACY,       1,0.00195,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1923, 1923, 15,     1,   ACY,       1,0.01295,0.00195,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1923, 1923, 16,     1,   ACY,       1,0.02730,0.01490,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 17,     1,   ACY,       1,0.05590,0.04220,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 18,     1,   ACY,       1,0.09110,0.09810,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 19,     1,   ACY,       1,0.12260,0.18920,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 20,     1,   ACY,       1,0.14360,0.31180,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 21,     1,   ACY,       1,0.15460,0.45540,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 22,     1,   ACY,       1,0.16140,0.61000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 23,     1,   ACY,       1,0.17320,0.77140,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 24,     1,   ACY,       1,0.17320,0.94460,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 25,     1,   ACY,       1,0.17190,1.11780,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 26,     1,   ACY,       1,0.16000,1.28970,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 27,     1,   ACY,       1,0.15950,1.44970,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 28,     1,   ACY,       1,0.15280,1.60920,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 29,     1,   ACY,       1,0.14890,1.76200,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 30,     1,   ACY,       1,0.13150,1.91090,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 31,     1,   ACY,       1,0.12520,2.04240,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 32,     1,   ACY,       1,0.11400,2.16760,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 33,     1,   ACY,       1,0.11170,2.28160,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 34,     1,   ACY,       1,0.10460,2.39330,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 35,     1,   ACY,       1,0.09960,2.49790,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 36,     1,   ACY,       1,0.09170,2.59750,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 37,     1,   ACY,       1,0.08530,2.68920,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 38,     1,   ACY,       1,0.07520,2.77450,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 39,     1,   ACY,       1,0.06780,2.84970,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 40,     1,   ACY,       1,0.05090,2.91750,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 41,     1,   ACY,       1,0.04060,2.96840,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 42,     1,   ACY,       1,0.02960,3.00900,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 43,     1,   ACY,       1,0.02320,3.03860,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 44,     1,   ACY,       1,0.01600,3.06180,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 45,     1,   ACY,       1,0.01040,3.07780,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 46,     1,   ACY,       1,0.00660,3.08820,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 47,     1,   ACY,       1,0.00360,3.09480,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 48,     1,   ACY,       1,0.00190,3.09840,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1923, 1923, 49,     1,   ACY,       1,0.00066,3.10030,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1923, 1923, 50,    99,   ACY,       1,0.00023,3.10096,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1924, 1924, 14,   -99,   ACY,       1,0.00206,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1924, 1924, 15,     1,   ACY,       1,0.01374,0.00206,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1924, 1924, 16,     1,   ACY,       1,0.02890,0.01580,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 17,     1,   ACY,       1,0.05850,0.04470,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 18,     1,   ACY,       1,0.09470,0.10320,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 19,     1,   ACY,       1,0.12580,0.19790,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 20,     1,   ACY,       1,0.14630,0.32370,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 21,     1,   ACY,       1,0.15850,0.47000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 22,     1,   ACY,       1,0.16750,0.62850,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 23,     1,   ACY,       1,0.17610,0.79600,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 24,     1,   ACY,       1,0.17510,0.97210,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 25,     1,   ACY,       1,0.17120,1.14720,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 26,     1,   ACY,       1,0.16110,1.31840,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 27,     1,   ACY,       1,0.15880,1.47950,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 28,     1,   ACY,       1,0.15140,1.63830,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 29,     1,   ACY,       1,0.14820,1.78970,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 30,     1,   ACY,       1,0.13100,1.93790,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 31,     1,   ACY,       1,0.12460,2.06890,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 32,     1,   ACY,       1,0.11320,2.19350,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 33,     1,   ACY,       1,0.11140,2.30670,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 34,     1,   ACY,       1,0.10450,2.41810,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 35,     1,   ACY,       1,0.09880,2.52260,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 36,     1,   ACY,       1,0.09080,2.62140,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 37,     1,   ACY,       1,0.08480,2.71220,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 38,     1,   ACY,       1,0.07480,2.79700,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 39,     1,   ACY,       1,0.06690,2.87180,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 40,     1,   ACY,       1,0.05030,2.93870,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 41,     1,   ACY,       1,0.04030,2.98900,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 42,     1,   ACY,       1,0.02950,3.02930,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 43,     1,   ACY,       1,0.02320,3.05880,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 44,     1,   ACY,       1,0.01590,3.08200,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 45,     1,   ACY,       1,0.01030,3.09790,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 46,     1,   ACY,       1,0.00640,3.10820,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 47,     1,   ACY,       1,0.00340,3.11460,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 48,     1,   ACY,       1,0.00180,3.11800,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1924, 1924, 49,     1,   ACY,       1,0.00066,3.11980,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1924, 1924, 50,    99,   ACY,       1,0.00024,3.12046,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1925, 1925, 14,   -99,   ACY,       1,0.00213,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1925, 1925, 15,     1,   ACY,       1,0.01418,0.00213,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1925, 1925, 16,     1,   ACY,       1,0.02950,0.01631,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 17,     1,   ACY,       1,0.05820,0.04581,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 18,     1,   ACY,       1,0.09210,0.10401,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 19,     1,   ACY,       1,0.12080,0.19611,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 20,     1,   ACY,       1,0.14010,0.31691,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 21,     1,   ACY,       1,0.15300,0.45701,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 22,     1,   ACY,       1,0.16270,0.61001,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 23,     1,   ACY,       1,0.16930,0.77271,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 24,     1,   ACY,       1,0.16870,0.94201,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 25,     1,   ACY,       1,0.16420,1.11071,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 26,     1,   ACY,       1,0.15680,1.27491,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 27,     1,   ACY,       1,0.15260,1.43171,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 28,     1,   ACY,       1,0.14550,1.58431,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 29,     1,   ACY,       1,0.14260,1.72981,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 30,     1,   ACY,       1,0.12670,1.87241,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 31,     1,   ACY,       1,0.12000,1.99911,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 32,     1,   ACY,       1,0.10900,2.11911,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 33,     1,   ACY,       1,0.10690,2.22811,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 34,     1,   ACY,       1,0.10110,2.33501,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 35,     1,   ACY,       1,0.09500,2.43611,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 36,     1,   ACY,       1,0.08800,2.53111,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 37,     1,   ACY,       1,0.08160,2.61911,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 38,     1,   ACY,       1,0.07250,2.70071,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 39,     1,   ACY,       1,0.06410,2.77321,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 40,     1,   ACY,       1,0.04850,2.83731,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 41,     1,   ACY,       1,0.03880,2.88581,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 42,     1,   ACY,       1,0.02820,2.92461,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 43,     1,   ACY,       1,0.02220,2.95281,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 44,     1,   ACY,       1,0.01510,2.97501,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 45,     1,   ACY,       1,0.00990,2.99011,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 46,     1,   ACY,       1,0.00620,3.00001,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 47,     1,   ACY,       1,0.00300,3.00621,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 48,     1,   ACY,       1,0.00170,3.00921,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1925, 1925, 49,     1,   ACY,       1,0.00053,3.01091,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1925, 1925, 50,    99,   ACY,       1,0.00017,3.01144,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1926, 1926, 14,   -99,   ACY,       1,0.00217,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1926, 1926, 15,     1,   ACY,       1,0.01423,0.00217,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1926, 1926, 16,     1,   ACY,       1,0.02870,0.01640,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 17,     1,   ACY,       1,0.05710,0.04510,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 18,     1,   ACY,       1,0.09000,0.10220,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 19,     1,   ACY,       1,0.11800,0.19220,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 20,     1,   ACY,       1,0.13630,0.31020,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 21,     1,   ACY,       1,0.14850,0.44650,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 22,     1,   ACY,       1,0.15890,0.59500,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 23,     1,   ACY,       1,0.16480,0.75390,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 24,     1,   ACY,       1,0.16250,0.91870,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 25,     1,   ACY,       1,0.15800,1.08120,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 26,     1,   ACY,       1,0.15020,1.23920,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 27,     1,   ACY,       1,0.14820,1.38940,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 28,     1,   ACY,       1,0.13980,1.53760,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 29,     1,   ACY,       1,0.13710,1.67740,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 30,     1,   ACY,       1,0.12230,1.81450,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1926, 1926, 31,     1,   ACY,       1,0.11550,1.93680,       ODE,  estimate,    USA_01,   .,    0
