Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,  ASFR1,  ASFR2,  ASFR3, ASFR3P,  ASFR4, ASFR4P, ASFR5P,   CPFR,  CPFR1,  CPFR2,  CPFR3, CPFR3P,  CPFR4, CPFR4P, CPFR5P,Collection,SourceType,   RefCode,Note,Split
    USA,     .,    .,     ., 1996, 1996, 34,     1,   ACY,       1,0.06198,0.01463,0.02181,0.01452,0.02555,0.00628,0.01103,0.00475,1.70724,0.77575,0.54943,0.24820,0.38198,0.08661,0.13378,0.04717,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 35,     1,   ACY,       1,0.05182,0.01188,0.01749,0.01230,0.02245,0.00569,0.01015,0.00446,1.76922,0.79038,0.57124,0.26272,0.40753,0.09289,0.14481,0.05192,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 36,     1,   ACY,       1,0.04317,0.00962,0.01400,0.01028,0.01956,0.00495,0.00928,0.00433,1.82104,0.80226,0.58873,0.27502,0.42998,0.09858,0.15496,0.05638,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 37,     1,   ACY,       1,0.03372,0.00721,0.01080,0.00787,0.01571,0.00399,0.00784,0.00385,1.86421,0.81188,0.60273,0.28530,0.44954,0.10353,0.16424,0.06071,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 38,     1,   ACY,       1,0.02633,0.00563,0.00808,0.00595,0.01262,0.00321,0.00667,0.00346,1.89793,0.81909,0.61353,0.29317,0.46525,0.10752,0.17208,0.06456,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 39,     1,   ACY,       1,0.01903,0.00396,0.00576,0.00419,0.00931,0.00238,0.00512,0.00274,1.92426,0.82472,0.62161,0.29912,0.47787,0.11073,0.17875,0.06802,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 40,     1,   ACY,       1,0.01346,0.00286,0.00386,0.00287,0.00674,0.00167,0.00387,0.00220,1.94329,0.82868,0.62737,0.30331,0.48718,0.11311,0.18387,0.07076,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 41,     1,   ACY,       1,0.00920,0.00198,0.00250,0.00188,0.00473,0.00115,0.00285,0.00170,1.95675,0.83154,0.63123,0.30618,0.49392,0.11478,0.18774,0.07296,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 42,     1,   ACY,       1,0.00565,0.00113,0.00149,0.00115,0.00302,0.00071,0.00187,0.00116,1.96595,0.83352,0.63373,0.30806,0.49865,0.11593,0.19059,0.07466,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 43,     1,   ACY,       1,0.00328,0.00065,0.00078,0.00067,0.00185,0.00041,0.00118,0.00077,1.97160,0.83465,0.63522,0.30921,0.50167,0.11664,0.19246,0.07582,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 44,     1,   ACY,       1,0.00177,0.00034,0.00039,0.00036,0.00104,0.00022,0.00068,0.00046,1.97488,0.83530,0.63600,0.30988,0.50352,0.11705,0.19364,0.07659,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 45,     1,   ACY,       1,0.00084,0.00017,0.00017,0.00015,0.00051,0.00010,0.00036,0.00026,1.97665,0.83564,0.63639,0.31024,0.50456,0.11727,0.19432,0.07705,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 46,     1,   ACY,       1,0.00044,0.00009,0.00009,0.00007,0.00025,0.00005,0.00018,0.00013,1.97749,0.83581,0.63656,0.31039,0.50507,0.11737,0.19468,0.07731,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 47,     1,   ACY,       1,0.00018,0.00004,0.00003,0.00003,0.00011,0.00002,0.00008,0.00006,1.97793,0.83590,0.63665,0.31046,0.50532,0.11742,0.19486,0.07744,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 48,     1,   ACY,       1,0.00008,0.00002,0.00002,0.00001,0.00004,0.00001,0.00003,0.00002,1.97811,0.83594,0.63668,0.31049,0.50543,0.11744,0.19494,0.07750,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 49,     1,   ACY,       1,0.00005,0.00001,0.00001,0.00001,0.00003,0.00001,0.00002,0.00001,1.97819,0.83596,0.63670,0.31050,0.50547,0.11745,0.19497,0.07752,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1996, 1996, 50,    99,   ACY,       1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.97824,0.83597,0.63671,0.31051,0.50550,0.11746,0.19499,0.07753,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 14,   -99,   ACY,       1,0.00530,0.00518,0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 15,     1,   ACY,       1,0.01368,0.01307,0.00058,0.00003,0.00003,0.00000,0.00000,0.00000,0.00530,0.00518,0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 16,     1,   ACY,       1,0.02992,0.02721,0.00254,0.00017,0.00018,0.00001,0.00001,0.00000,0.01898,0.01825,0.00069,0.00003,0.00003,0.00000,0.00000,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 17,     1,   ACY,       1,0.05140,0.04339,0.00719,0.00074,0.00081,0.00006,0.00007,0.00001,0.04890,0.04546,0.00323,0.00020,0.00021,0.00001,0.00001,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 18,     1,   ACY,       1,0.07279,0.05574,0.01450,0.00226,0.00255,0.00025,0.00029,0.00004,0.10030,0.08885,0.01042,0.00094,0.00102,0.00007,0.00008,0.00001,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 19,     1,   ACY,       1,0.09078,0.06213,0.02278,0.00501,0.00587,0.00074,0.00086,0.00012,0.17309,0.14459,0.02492,0.00320,0.00357,0.00032,0.00037,0.00005,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 20,     1,   ACY,       1,0.09992,0.05876,0.03054,0.00848,0.01062,0.00179,0.00214,0.00035,0.26387,0.20672,0.04770,0.00821,0.00944,0.00106,0.00123,0.00017,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 21,     1,   ACY,       1,0.10554,0.05248,0.03603,0.01277,0.01702,0.00338,0.00425,0.00087,0.36379,0.26548,0.07824,0.01669,0.02006,0.00285,0.00337,0.00052,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 22,     1,   ACY,       1,0.11047,0.04871,0.03950,0.01598,0.02226,0.00473,0.00628,0.00155,0.46933,0.31796,0.11427,0.02946,0.03708,0.00623,0.00762,0.00139,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 23,     1,   ACY,       1,0.11044,0.04522,0.03967,0.01773,0.02557,0.00566,0.00784,0.00218,0.57980,0.36667,0.15377,0.04544,0.05934,0.01096,0.01390,0.00294,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 24,     1,   ACY,       1,0.10892,0.04239,0.03877,0.01863,0.02775,0.00639,0.00912,0.00273,0.69024,0.41189,0.19344,0.06317,0.08491,0.01662,0.02174,0.00512,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 25,     1,   ACY,       1,0.10792,0.04192,0.03750,0.01867,0.02850,0.00657,0.00983,0.00326,0.79916,0.45428,0.23221,0.08180,0.11266,0.02301,0.03086,0.00785,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 26,     1,   ACY,       1,0.10943,0.04232,0.03766,0.01896,0.02946,0.00690,0.01050,0.00360,0.90708,0.49620,0.26971,0.10047,0.14116,0.02958,0.04069,0.01111,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 27,     1,   ACY,       1,0.10834,0.04130,0.03719,0.01887,0.02984,0.00708,0.01097,0.00389,1.01651,0.53852,0.30737,0.11943,0.17062,0.03648,0.05119,0.01471,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 28,     1,   ACY,       1,0.11013,0.04087,0.03826,0.01934,0.03100,0.00734,0.01166,0.00432,1.12485,0.57982,0.34456,0.13830,0.20046,0.04356,0.06216,0.01860,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 29,     1,   ACY,       1,0.10624,0.03714,0.03782,0.01928,0.03127,0.00738,0.01199,0.00461,1.23498,0.62069,0.38282,0.15764,0.23146,0.05090,0.07382,0.02292,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 30,     1,   ACY,       1,0.09951,0.03253,0.03593,0.01893,0.03105,0.00738,0.01212,0.00474,1.34122,0.65783,0.42064,0.17692,0.26273,0.05828,0.08581,0.02753,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 31,     1,   ACY,       1,0.09461,0.02802,0.03490,0.01917,0.03169,0.00753,0.01252,0.00499,1.44073,0.69036,0.45657,0.19585,0.29378,0.06566,0.09793,0.03227,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 32,     1,   ACY,       1,0.08459,0.02307,0.03128,0.01803,0.03025,0.00730,0.01222,0.00492,1.53534,0.71838,0.49147,0.21502,0.32547,0.07319,0.11045,0.03726,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 33,     1,   ACY,       1,0.07517,0.01902,0.02727,0.01699,0.02888,0.00693,0.01189,0.00496,1.61993,0.74145,0.52275,0.23305,0.35572,0.08049,0.12267,0.04218,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 34,     1,   ACY,       1,0.06351,0.01524,0.02230,0.01485,0.02597,0.00632,0.01112,0.00480,1.69510,0.76047,0.55002,0.25004,0.38460,0.08742,0.13456,0.04714,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 35,     1,   ACY,       1,0.05255,0.01205,0.01784,0.01254,0.02265,0.00565,0.01011,0.00446,1.75861,0.77571,0.57232,0.26489,0.41057,0.09374,0.14568,0.05194,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 36,     1,   ACY,       1,0.04391,0.00987,0.01436,0.01040,0.01969,0.00497,0.00929,0.00432,1.81116,0.78776,0.59016,0.27743,0.43322,0.09939,0.15579,0.05640,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 37,     1,   ACY,       1,0.03473,0.00757,0.01099,0.00814,0.01617,0.00415,0.00803,0.00388,1.85507,0.79763,0.60452,0.28783,0.45291,0.10436,0.16508,0.06072,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 38,     1,   ACY,       1,0.02698,0.00579,0.00835,0.00614,0.01284,0.00327,0.00670,0.00343,1.88980,0.80520,0.61551,0.29597,0.46908,0.10851,0.17311,0.06460,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 39,     1,   ACY,       1,0.01970,0.00414,0.00591,0.00444,0.00965,0.00244,0.00521,0.00277,1.91678,0.81099,0.62386,0.30211,0.48192,0.11178,0.17981,0.06803,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 40,     1,   ACY,       1,0.01382,0.00296,0.00399,0.00298,0.00686,0.00169,0.00388,0.00219,1.93648,0.81513,0.62977,0.30655,0.49157,0.11422,0.18502,0.07080,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 41,     1,   ACY,       1,0.00946,0.00199,0.00263,0.00198,0.00484,0.00116,0.00286,0.00170,1.95030,0.81809,0.63376,0.30953,0.49843,0.11591,0.18890,0.07299,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 42,     1,   ACY,       1,0.00587,0.00124,0.00149,0.00120,0.00314,0.00074,0.00194,0.00120,1.95976,0.82008,0.63639,0.31151,0.50327,0.11707,0.19176,0.07469,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 43,     1,   ACY,       1,0.00347,0.00071,0.00086,0.00069,0.00191,0.00043,0.00122,0.00079,1.96563,0.82132,0.63788,0.31271,0.50641,0.11781,0.19370,0.07589,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 44,     1,   ACY,       1,0.00184,0.00036,0.00044,0.00034,0.00105,0.00023,0.00071,0.00048,1.96910,0.82203,0.63874,0.31340,0.50832,0.11824,0.19492,0.07668,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 45,     1,   ACY,       1,0.00093,0.00019,0.00021,0.00016,0.00053,0.00012,0.00037,0.00025,1.97094,0.82239,0.63918,0.31374,0.50937,0.11847,0.19563,0.07716,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 46,     1,   ACY,       1,0.00042,0.00009,0.00009,0.00007,0.00024,0.00005,0.00017,0.00012,1.97187,0.82258,0.63939,0.31390,0.50990,0.11859,0.19600,0.07741,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 47,     1,   ACY,       1,0.00021,0.00005,0.00005,0.00004,0.00012,0.00003,0.00008,0.00005,1.97229,0.82267,0.63948,0.31397,0.51014,0.11864,0.19617,0.07753,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 48,     1,   ACY,       1,0.00009,0.00003,0.00002,0.00002,0.00005,0.00001,0.00003,0.00002,1.97250,0.82272,0.63953,0.31401,0.51026,0.11867,0.19625,0.07758,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 49,     1,   ACY,       1,0.00006,0.00002,0.00001,0.00001,0.00003,0.00000,0.00002,0.00002,1.97259,0.82275,0.63955,0.31403,0.51031,0.11868,0.19628,0.07760,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1997, 1997, 50,    99,   ACY,       1,0.00008,0.00001,0.00002,0.00000,0.00001,0.00000,0.00001,0.00001,1.97265,0.82277,0.63956,0.31404,0.51034,0.11868,0.19630,0.07762,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 14,   -99,   ACY,       1,0.00496,0.00487,0.00008,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 15,     1,   ACY,       1,0.01279,0.01226,0.00051,0.00002,0.00002,0.00000,0.00000,0.00000,0.00496,0.00487,0.00008,0.00001,0.00001,0.00000,0.00000,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 16,     1,   ACY,       1,0.02845,0.02601,0.00228,0.00015,0.00016,0.00001,0.00001,0.00000,0.01775,0.01713,0.00059,0.00003,0.00003,0.00000,0.00000,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 17,     1,   ACY,       1,0.04872,0.04148,0.00649,0.00070,0.00075,0.00005,0.00005,0.00000,0.04620,0.04314,0.00287,0.00018,0.00019,0.00001,0.00001,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 18,     1,   ACY,       1,0.07182,0.05533,0.01401,0.00222,0.00248,0.00023,0.00026,0.00003,0.09492,0.08462,0.00936,0.00088,0.00094,0.00006,0.00006,0.00000,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 19,     1,   ACY,       1,0.09050,0.06188,0.02283,0.00494,0.00579,0.00074,0.00085,0.00011,0.16674,0.13995,0.02337,0.00310,0.00342,0.00029,0.00032,0.00003,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 20,     1,   ACY,       1,0.10113,0.05901,0.03117,0.00877,0.01094,0.00181,0.00217,0.00036,0.25724,0.20183,0.04620,0.00804,0.00921,0.00103,0.00117,0.00014,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 21,     1,   ACY,       1,0.10633,0.05252,0.03679,0.01292,0.01702,0.00326,0.00410,0.00084,0.35837,0.26084,0.07737,0.01681,0.02015,0.00284,0.00334,0.00050,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 22,     1,   ACY,       1,0.11208,0.04847,0.04072,0.01655,0.02290,0.00484,0.00635,0.00151,0.46470,0.31336,0.11416,0.02973,0.03717,0.00610,0.00744,0.00134,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 23,     1,   ACY,       1,0.11175,0.04437,0.04089,0.01850,0.02648,0.00579,0.00798,0.00219,0.57678,0.36183,0.15488,0.04628,0.06007,0.01094,0.01379,0.00285,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 24,     1,   ACY,       1,0.11099,0.04232,0.04001,0.01940,0.02866,0.00654,0.00926,0.00272,0.68853,0.40620,0.19577,0.06478,0.08655,0.01673,0.02177,0.00504,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 25,     1,   ACY,       1,0.10969,0.04094,0.03868,0.01975,0.03007,0.00704,0.01032,0.00328,0.79952,0.44852,0.23578,0.08418,0.11521,0.02327,0.03103,0.00776,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 26,     1,   ACY,       1,0.11181,0.04181,0.03885,0.01997,0.03115,0.00743,0.01118,0.00375,0.90921,0.48946,0.27446,0.10393,0.14528,0.03031,0.04135,0.01104,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 27,     1,   ACY,       1,0.11007,0.04102,0.03807,0.01966,0.03098,0.00737,0.01132,0.00395,1.02102,0.53127,0.31331,0.12390,0.17643,0.03774,0.05253,0.01479,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 28,     1,   ACY,       1,0.11142,0.04057,0.03880,0.01996,0.03204,0.00769,0.01208,0.00439,1.13109,0.57229,0.35138,0.14356,0.20741,0.04511,0.06385,0.01874,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 29,     1,   ACY,       1,0.10818,0.03759,0.03843,0.01985,0.03216,0.00768,0.01231,0.00463,1.24251,0.61286,0.39018,0.16352,0.23945,0.05280,0.07593,0.02313,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 30,     1,   ACY,       1,0.10169,0.03311,0.03684,0.01938,0.03173,0.00759,0.01235,0.00476,1.35069,0.65045,0.42861,0.18337,0.27161,0.06048,0.08824,0.02776,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 31,     1,   ACY,       1,0.09706,0.02907,0.03560,0.01961,0.03239,0.00769,0.01278,0.00509,1.45238,0.68356,0.46545,0.20275,0.30334,0.06807,0.10059,0.03252,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 32,     1,   ACY,       1,0.08640,0.02363,0.03186,0.01844,0.03090,0.00744,0.01246,0.00502,1.54944,0.71263,0.50105,0.22236,0.33573,0.07576,0.11337,0.03761,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 33,     1,   ACY,       1,0.07717,0.01946,0.02812,0.01735,0.02959,0.00717,0.01224,0.00507,1.63584,0.73626,0.53291,0.24080,0.36663,0.08320,0.12583,0.04263,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 34,     1,   ACY,       1,0.06616,0.01587,0.02341,0.01545,0.02687,0.00654,0.01142,0.00488,1.71301,0.75572,0.56103,0.25815,0.39622,0.09037,0.13807,0.04770,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 35,     1,   ACY,       1,0.05481,0.01264,0.01867,0.01304,0.02350,0.00582,0.01046,0.00464,1.77917,0.77159,0.58444,0.27360,0.42309,0.09691,0.14949,0.05258,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 36,     1,   ACY,       1,0.04516,0.01006,0.01491,0.01084,0.02019,0.00509,0.00935,0.00426,1.83398,0.78423,0.60311,0.28664,0.44659,0.10273,0.15995,0.05722,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 37,     1,   ACY,       1,0.03580,0.00779,0.01136,0.00849,0.01665,0.00422,0.00816,0.00394,1.87914,0.79429,0.61802,0.29748,0.46678,0.10782,0.16930,0.06148,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 38,     1,   ACY,       1,0.02825,0.00602,0.00880,0.00650,0.01343,0.00346,0.00693,0.00347,1.91494,0.80208,0.62938,0.30597,0.48343,0.11204,0.17746,0.06542,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 39,     1,   ACY,       1,0.02053,0.00432,0.00620,0.00461,0.01001,0.00257,0.00540,0.00283,1.94319,0.80810,0.63818,0.31247,0.49686,0.11550,0.18439,0.06889,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 40,     1,   ACY,       1,0.01434,0.00307,0.00414,0.00312,0.00713,0.00176,0.00401,0.00225,1.96372,0.81242,0.64438,0.31708,0.50687,0.11807,0.18979,0.07172,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 41,     1,   ACY,       1,0.00985,0.00209,0.00275,0.00207,0.00503,0.00125,0.00296,0.00171,1.97806,0.81549,0.64852,0.32020,0.51400,0.11983,0.19380,0.07397,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 42,     1,   ACY,       1,0.00619,0.00127,0.00165,0.00126,0.00327,0.00076,0.00201,0.00125,1.98791,0.81758,0.65127,0.32227,0.51903,0.12108,0.19676,0.07568,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 43,     1,   ACY,       1,0.00368,0.00073,0.00093,0.00072,0.00204,0.00047,0.00132,0.00085,1.99410,0.81885,0.65292,0.32353,0.52230,0.12184,0.19877,0.07693,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 44,     1,   ACY,       1,0.00196,0.00040,0.00047,0.00036,0.00109,0.00025,0.00073,0.00048,1.99778,0.81958,0.65385,0.32425,0.52434,0.12231,0.20009,0.07778,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 45,     1,   ACY,       1,0.00094,0.00019,0.00022,0.00017,0.00052,0.00011,0.00035,0.00024,1.99974,0.81998,0.65432,0.32461,0.52543,0.12256,0.20082,0.07826,       HFD,     vital,    USA_46,   .,    0
    USA,     .,    .,     ., 1998, 1998, 46,     1,   ACY,       1,0.00045,0.00011,0.00010,0.00008,0.00024,0.00005,0.00016,0.00011,2.00068,0.82017,0.65454,0.32478,0.52595,0.12267,0.20117,0.07850,       HFD,     vital,    USA_46,   .,    0
